Reporting Account Short Number,Reporting Account Name,Reporting Account Indicator,Source Account Short Number,Source Account Name,As of Date,Security Number,Country of Risk Exposure Code,Country of Risk Exposure Name,Segment Description,Category Description,Sector Description,Industry Description,Security Description 1,Security Description 2,Custom,Account Base Currency,Exch Rate,Issue Currency,Traded Shares/Par,Amort Cost Base,Amort Cost Local,Price Base,Price Local,Market Value Base,Market Value Local,Net Income Receivable Base,Net Income Receivable Local,Market Value with Accrual Base,Coupon Rate,Maturity Date,Unrealized Market Gain/Loss Base,Unrealized Market Gain/Loss Local,Unrealized Currency Gain/Loss,Total Unrealized Gain/Loss,% of Market Value,ISIN,Sedol,Cusip,Ticker,Custody Account Number,Income Currency,Security Identifier,Underlying Security ID,FAS 157 Level,Capital Shares Receivable,Capital Shares Payable,Total Market Value w/ Cap Shares Rec/Pay
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,99I5739LD,US,UNITED STATES,ALTERNATIVE INVESTMENTS,ALTERNATIVE INVESTMENTS - UNITED STATES,ALTERNATIVE INVESTMENTS - UNITED STATES - CALL OPTION,ALTERNATIVE INVESTMENTS - UNITED STATES - CALL OPTION,"PACB,US,CALL,7,12/20/19,PACIFIC BIOSCIENCES CA",.,ALTERNATIVE INVESTMENTS,CAD,0.765902,USD,549,17296.62,13042.12,0.097924,0.075,5376.01,4117.5,0,0,5376.01,0,12/21/2019,-11652.44,-8924.62,-268.17,-11920.61,,,,,,YVRF9001002,USD,,69404D108,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,99I5859RD,IE,IRELAND,ALTERNATIVE INVESTMENTS,ALTERNATIVE INVESTMENTS - IRELAND,ALTERNATIVE INVESTMENTS - IRELAND - PUT OPTION,ALTERNATIVE INVESTMENTS - IRELAND - PUT OPTION,"AGN,US,PUT,140,06/19/20,ALLERGAN PLC",.,ALTERNATIVE INVESTMENTS,CAD,0.765902,USD,79,66437.77,50305.5,4.928829,3.775,38937.75,29822.5,0,0,38937.75,0,6/20/2020,-26743.62,-20483,-756.4,-27500.02,,,,,,YVRF9001002,USD,,G0177J108,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,99I5919DC,US,UNITED STATES,ALTERNATIVE INVESTMENTS,ALTERNATIVE INVESTMENTS - UNITED STATES,ALTERNATIVE INVESTMENTS - UNITED STATES - CALL OPTION,ALTERNATIVE INVESTMENTS - UNITED STATES - CALL OPTION,"RARX,US,CALL,50,04/17/20,RA PHARMACEUTICALS INC",.,ALTERNATIVE INVESTMENTS,CAD,0.765902,USD,-27,-1942.84,-1471.46,0.169735,0.13,-458.28,-351,0,0,-458.28,0,4/18/2020,1462.93,1120.46,21.63,1484.56,,,,,,YVRF9001002,USD,,74933V108,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,99I5939AR,US,UNITED STATES,ALTERNATIVE INVESTMENTS,ALTERNATIVE INVESTMENTS - UNITED STATES,ALTERNATIVE INVESTMENTS - UNITED STATES - CALL OPTION,ALTERNATIVE INVESTMENTS - UNITED STATES - CALL OPTION,"MDSO,US,CALL,95,01/17/20,MEDIDATA SOLUTIONS INC CO",M,ALTERNATIVE INVESTMENTS,CAD,0.765902,USD,-29,-942.79,-710.48,0.032641,0.025,-94.66,-72.5,0,0,-94.66,0,1/18/2020,832.98,637.98,15.15,848.13,,,,,,YVRF9001002,USD,,58471A105,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,BANKINT,CA,CANADA,CASH & TEMPORARY,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,CASH & TEMPORARY - CANADA CASH,BANK/OVERDRAFT INTEREST,INTERST ON CASH BALANCES,CASH,CAD,1,CAD,1,0,0,0,1,0,0,43442.89,43442.89,43442.89,0,,0,0,0,0,,,,,,YVRF9001002,CAD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,BNKINTUSD,US,UNITED STATES,CASH & TEMPORARY,CASH & TEMPORARY - U.S. CASH,CASH & TEMPORARY - U.S. CASH,CASH & TEMPORARY - U.S. CASH,BANK/OVERDRAFT INTEREST USD,INTEREST ON CASH BALANCES,CASH,CAD,0.765902,USD,1,0,0,0,1,0,0,1743.41,1335.28,1743.41,0,,0,0,0,0,,,,,,YVRF9001002,USD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,CASH,CA,CANADA,CASH & TEMPORARY,CANADA,CANADA,CANADA,,,CASH,CAD,1,CAD,52640290.73,52640290.73,52640290.73,100,1,52640290.73,52640290.73,0,0,52640290.73,0,,0,0,0,0,,,,,,YVRF9001002,CAD,,,,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G0080J112,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,ACT II GLOBAL ACQUISITION CORP,.,EQUITIES,CAD,0.765902,USD,52900,715265.01,534000.5,13.57876,10.4,718316.4,550160,0,0,718316.4,0,,21098.65,16159.5,-18047.26,3051.39,,KYG0080J1123,BJK4CL9,,ACTT U,YVRF9001002,USD,TRUST,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G0177J108,IE,IRELAND,EQUITIES,EQUITIES - IRELAND,EQUITIES - IRELAND - HEALTH CARE SERVICES,EQUITIES - IRELAND - HEALTH CARE SERVICES,ALLERGAN PLC,.,EQUITIES,CAD,0.765902,USD,40180,8784297.4,6655252.53,227.470343,174.22,9139758.38,7000159.6,0,0,9139758.38,0,,450327.91,344907.07,-94866.93,355460.98,,IE00BY9D5467,BY9D546,G0177J108,AGN,YVRF9001002,USD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G04415116,CO,COLOMBIA,EQUITIES,EQUITIES - COLOMBIA,EQUITIES - COLOMBIA - FINANCIALS SERVICES,EQUITIES - COLOMBIA - FINANCIALS SERVICES,ANDINA ACQUISITION CORP III,.,EQUITIES,CAD,0.765902,USD,55200,752703.73,564639.5,13.696269,10.49,756034.02,579048,0,0,756034.02,0,,18812.47,14408.5,-15482.18,3330.29,,KYG044151168,BGK43L5,G04415116,ANDA U,YVRF9001002,USD,TRUST,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G22707122,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,COLLIER CREEK HOLDINGS,.,EQUITIES,CAD,0.765902,USD,58400,811162.68,608667.75,13.944342,10.68,814349.57,623712,0,0,814349.57,0,,19642.54,15044.25,-16455.65,3186.89,,KYG227071225,BGGFFJ4,,CCH U,YVRF9001002,USD,TRUST,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G35006116,HK,HONG KONG,EQUITIES,EQUITIES - HONG KONG,EQUITIES - HONG KONG - FINANCIALS SERVICES,EQUITIES - HONG KONG - FINANCIALS SERVICES,ALBERTON ACQUISITION CORP,.,EQUITIES,CAD,0.765902,USD,30300,415683.59,312004.25,13.774608,10.55,417370.61,319665,0,0,417370.61,0,,10002.26,7660.75,-8315.24,1687.02,,VGG350061161,BGT0TJ4,,ALAC U,YVRF9001002,USD,TRUST,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G3770A128,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,GALILEO ACQUISITION CORP,,EQUITIES,CAD,0.765902,USD,113200,1485814.04,1132920.52,13.09567,10.03,1482429.79,1135396,0,0,1482429.79,0,,3232.11,2475.48,-6616.36,-3384.25,,KYG3770A1287,BJM0HS7,,GLEOU,YVRF9001002,USD,TRUST,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G5463L105,GB,UNITED KINGDOM,EQUITIES,EQUITIES - UNITED KINGDOM,EQUITIES - UNITED KINGDOM - FINANCIALS SERVICES,EQUITIES - UNITED KINGDOM - FINANCIALS SERVICES,LEO HOLDINGS CORP,.,EQUITIES,CAD,0.765902,USD,150200,2085068.68,1565782.54,13.369856,10.24,2008152.37,1538048,0,0,2008152.37,0,,-36211.61,-27734.54,-40704.7,-76916.31,,KYG5463L1059,BG10BF2,,LHC,YVRF9001002,USD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G5463L113,GB,UNITED KINGDOM,EQUITIES,EQUITIES - UNITED KINGDOM,EQUITIES - UNITED KINGDOM - FINANCIALS SERVICES,EQUITIES - UNITED KINGDOM - FINANCIALS SERVICES,LEO HOLDINGS CORP,WTS EXP 04/05/2023,EQUITIES,CAD,0.765902,USD,37000,7621.86,5753.25,0.913955,0.7,33816.34,25900,0,0,33816.34,0,,26304.61,20146.75,-110.13,26194.48,,KYG5463L1133,,G5463L113,LHC X,YVRF9001002,USD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G6455A123,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - CONSUMER SERVICES,EQUITIES - UNITED STATES - CONSUMER SERVICES,NETFIN ACQUISITION CORP,.,EQUITIES,CAD,0.765902,USD,79300,1048906.6,794145,13.213178,10.12,1047805.02,802516,0,0,1047805.02,0,,10929.6,8371,-12031.18,-1101.58,,KYG6455A1233,BK1XSM5,,NFIN U,YVRF9001002,USD,TRUST,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G67145121,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,OAKTREE ACQUISITION CORP,.,EQUITIES,CAD,0.765902,USD,39700,522039.43,398377,13.314105,10.1973,528569.96,404832.81,0,0,528569.96,0,,8429.04,6455.81,-1898.51,6530.53,,KYG671451212,BJQV430,,OAC U,YVRF9001002,USD,TRUST,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G74760110,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,REGALWOOD GLOBAL ENERGY LTD,.,EQUITIES,CAD,0.765902,USD,58200,808771.85,606949.75,13.694049,10.4883,796993.65,610419.06,0,0,796993.65,0,,4529.71,3469.31,-16307.91,-11778.2,,KYG747601105,BD2BV75,,RWGEU,YVRF9001002,USD,TRUST,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G78516302,SG,SINGAPORE,EQUITIES,EQUITIES - SINGAPORE,EQUITIES - SINGAPORE - FINANCIALS SERVICES,EQUITIES - SINGAPORE - FINANCIALS SERVICES,SC HEALTH CORP,.,EQUITIES,CAD,0.765902,USD,40400,534011.99,408185.16,13.604873,10.42,549636.87,420968,0,0,549636.87,0,,16689.91,12782.84,-1065.03,15624.88,,KYG785163026,BJVHKM4,,SCPEU,YVRF9001002,USD,TRUST,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G8136L122,KY,CAYMAN ISLANDS,EQUITIES,EQUITIES - CAYMAN ISLAND,EQUITIES - CAYMAN ISLAND - FINANCIALS SERVICES,EQUITIES - CAYMAN ISLAND - FINANCIALS SERVICES,SILVER SPIKE ACQUISITION CORP,.,EQUITIES,CAD,0.765902,USD,92600,1226838.3,927163.5,13.226235,10.13,1224749.31,938038,0,0,1224749.31,0,,14198.29,10874.5,-16287.28,-2088.99,,KYG8136L1225,BJX8LG6,,SSPK U,YVRF9001002,USD,TRUST,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G8250R129,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,SOCIAL CAP HEDOSOPHIA HLDGS,WTS EXP 09/18/2022,EQUITIES,CAD,0.765902,USD,13966,0,0,4.191137,3.21,58533.41,44830.86,0,0,58533.41,0,,58533.41,44830.86,0,58533.41,,KYG8250R1294,BF0KYY6,G8250R129,IPOAX,YVRF9001002,USD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G8857S124,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,THUNDER BRIDGE ACQUISITION II,.,EQUITIES,CAD,0.765902,USD,52900,701185.69,530541.5,13.448195,10.3,711409.52,544870,0,0,711409.52,0,,18708.01,14328.5,-8484.18,10223.83,,KYG8857S1241,BJX8LH7,,THBR U,YVRF9001002,USD,TRUST,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G89827128,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,TPG PACE HOLDINGS CORP,.,EQUITIES,CAD,0.765902,USD,65498,918954.56,691354.4,13.448195,10.3,880829.88,674629.4,0,0,880829.88,0,,-21836.99,-16725,-16287.69,-38124.68,,KYG898271286,BF47TW6,,TPGH,YVRF9001002,USD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,G9402Q118,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,UNION ACQUISITION CORP II,,EQUITIES,CAD,0.765902,USD,40300,528836.75,403000,13.134839,10.06,529334.01,405418,0,0,529334.01,0,,3157.06,2418,-2659.8,497.26,,KYG9402Q1183,BJYDQN2,,LATN U,YVRF9001002,USD,TRUST,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NA99V0C99,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - HEALTH CARE SERVICES,EQUITIES - UNITED STATES - HEALTH CARE SERVICES,CELGENE CVR,RTS,EQUITIES,CAD,0.765902,USD,-47800,-142761.77,-106885.56,2.937713,2.25,-140422.66,-107550,0,0,-140422.66,0,,-867.52,-664.44,3206.63,2339.11,,QT9999V0C994,,,,YVRF9001002,USD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCB04YJV1,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - FINANCIALS SERVICES,EQUITIES - CANADA - FINANCIALS SERVICES - INSURANCE,INTACT FINANCIAL CORP,.,EQUITIES,CAD,1,CAD,-60700,-7947234.86,-7947234.86,131.91,131.91,-8006937,-8006937,0,0,-8006937,0,,-59702.14,-59702.14,0,-59702.14,,CA45823T1066,B04YJV1,45823T106,IFC,YVRF9001002,CAD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCB0HF4Y8,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - MATERIALS,EQUITIES - CANADA - MATERIALS - MATERIALS,BARKERVILLE GOLD MINES LTD,.,EQUITIES,CAD,1,CAD,78500,40262.43,40262.43,0.44,0.44,34540,34540,0,0,34540,0,,-5722.43,-5722.43,0,-5722.43,,CA0676421088,B0HF4Y9,67642108,BGMZ F,YVRF9001002,CAD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCB18P4F5,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - MATERIALS,EQUITIES - CANADA - MATERIALS - MATERIALS,CANFOR CORPORATION NEW,.,EQUITIES,CAD,1,CAD,87900,1344977.81,1344977.81,15.6,15.6,1371240,1371240,0,0,1371240,0,,26262.19,26262.19,0,26262.19,,CA1375761048,B18P4F6,137576104,CFPZ F,YVRF9001002,CAD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCB4PT2P2,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - ENERGY,EQUITIES - CANADA - ENERGY - ENERGY - TRUSTS,PEMBINA PIPELINE CORP,.,EQUITIES,CAD,1,CAD,1000,46660.6,46660.6,46.27,46.27,46270,46270,0,0,46270,0,,-390.6,-390.6,0,-390.6,,CA7063271034,B4PT2P8,706327103,PPL,YVRF9001002,CAD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCB4PT2P2,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - ENERGY,EQUITIES - CANADA - ENERGY - ENERGY - TRUSTS,PEMBINA PIPELINE CORP,.,EQUITIES,CAD,1,CAD,-48563,-2358402.77,-2358402.77,46.27,46.27,-2247010.01,-2247010.01,-9712.6,-9712.6,-2256722.61,0,,111392.76,111392.76,0,111392.76,,CA7063271034,B4PT2P8,706327103,PPL,YVRF9001002,CAD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCB68XHC0,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - UTILITIES,EQUITIES - CANADA - UTILITIES - UTILITIES,NORTHLAND POWER INC,.,EQUITIES,CAD,1,CAD,-295170,-7288453.25,-7288453.25,26.06,26.06,-7692130.2,-7692130.2,0,0,-7692130.2,0,,-403676.95,-403676.95,0,-403676.95,,CA6665111002,B68XHC3,666511100,NPIF F,YVRF9001002,CAD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBFY25D0,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - UTILITIES,EQUITIES - CANADA - UTILITIES - UTILITIES,ALTAGAS CANADA INC,.,EQUITIES,CAD,1,CAD,88800,2947450.81,2947450.81,33.35,33.35,2961480,2961480,0,0,2961480,0,,14029.19,14029.19,0,14029.19,,CA02137A1093,BFY25D4,02137A109,,YVRF9001002,CAD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBHX5F80,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - FINANCIALS SERVICES,EQUITIES - CANADA - FINANCIALS SERVICES - BANKS,CANACCORD GENUITY GROWTH II,CL A RESTRICTED VTG UNIT,EQUITIES,CAD,1,CAD,56500,174399.5,174399.5,2.94,2.94,166110,166110,0,0,166110,0,,-8289.5,-8289.5,0,-8289.5,,CA13481L2030,BHX5F83,13481L203,,YVRF9001002,CAD,TRUST,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBJ85T63,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - ENERGY,EQUITIES - CANADA - ENERGY - ENERGY,KINDER MORGAN CANADA LTD,RESTRICTED VTG NEW,EQUITIES,CAD,1,CAD,154800,2260114.64,2260114.64,14.04,14.04,2173392,2173392,0,0,2173392,0,,-86722.64,-86722.64,0,-86722.64,,CA4945497028,BJ85T68,494549702,,YVRF9001002,CAD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBJK5FW7,GB,UNITED KINGDOM,EQUITIES,EQUITIES - UNITED KINGDOM,EQUITIES - UNITED KINGDOM - FINANCIALS SERVICES,EQUITIES - UNITED KINGDOM - FINANCIALS SERVICES,BESPOKE CAP ACQUISITION CORP,CL A RESTRICTED VTG,EQUITIES,CAD,0.765902,USD,79500,1053972.68,792156.92,12.599523,9.65,1001662.04,767175,0,0,1001662.04,0,,-32617.65,-24981.92,-19692.99,-52310.64,,CA0863441089,BJK5FW4,86344108,,YVRF9001002,USD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBK6VT65,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,SUBVERSIVE CAP ACQUISTION CORP,CL A RESTRICTED VTG,EQUITIES,CAD,0.765902,USD,286000,3632344.45,2773338.56,12.638692,9.68,3614665.91,2768480,0,0,3614665.91,0,,-6343.57,-4858.56,-11334.97,-17678.54,,CA8642961087,BK6VT65,864296108,,YVRF9001002,USD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBK6VT73,US,UNITED STATES,EQUITIES,EQUITIES - UNITED STATES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,EQUITIES - UNITED STATES - FINANCIALS SERVICES,SUBVERSIVE CAPITAL ACQUISITION,WT 16-JUL-2027,EQUITIES,CAD,0.765902,USD,129750,104652.2,79872.74,1.005351,0.77,130444.23,99907.5,0,0,130444.23,0,,26158.39,20034.76,-366.36,25792.03,,CA8642961160,BK6VT76,864296116,,YVRF9001002,USD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBK9KRB7,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - FINANCIALS SERVICES,EQUITIES - CANADA - FINANCIALS SERVICES - DIVERSIFIED FINANCIALS,MERCER PARK BRAND ACQUISITION,CL A RESTRICTED VTG,EQUITIES,CAD,0.765902,USD,229933,3086923.03,2302148.4,12.599523,9.65,2897046.01,2218853.45,0,0,2897046.01,0,,-108754.05,-83294.95,-81122.97,-189877.02,,CA58810P1027,BK9KRB0,58810P102,,YVRF9001002,USD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBK9KRC5,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - FINANCIALS SERVICES,EQUITIES - CANADA - FINANCIALS SERVICES - BANKS,MERCER PARK BRAND ACQUISITION,WT 13-MAY-2027,EQUITIES,CAD,0.765902,USD,117566,39494.66,29830.5,0.78339,0.6,92100.03,70539.6,0,0,92100.03,0,,53151.84,40709.1,-546.47,52605.37,,CA58810P1100,BK9KRC1,58810P110,,YVRF9001002,USD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBK9Q5X0,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - FINANCIALS SERVICES,EQUITIES - CANADA - FINANCIALS SERVICES - INSURANCE,INTACT FINANCIAL CORP,SUBS RCPT,EQUITIES,CAD,1,CAD,60700,7888543.46,7888543.46,131.67,131.67,7992369,7992369,0,0,7992369,0,,103825.54,103825.54,0,103825.54,,CA45823T1637,BK9Q5X6,45823T163,,YVRF9001002,CAD,RECEIPT,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBKWG6N7,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - UTILITIES,EQUITIES - CANADA - UTILITIES - UTILITIES,NORTHLAND POWER INC,SUBS RCPT,EQUITIES,CAD,1,CAD,295170,7213131.28,7213131.28,25.9,25.9,7644903,7644903,0,0,7644903,0,,431771.72,431771.72,0,431771.72,,CA6665111184,BKWG6N0,666511118,,YVRF9001002,CAD,RECEIPT,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBKZL405,GB,UNITED KINGDOM,EQUITIES,EQUITIES - UNITED KINGDOM,EQUITIES - UNITED KINGDOM - FINANCIALS SERVICES,EQUITIES - UNITED KINGDOM - FINANCIALS SERVICES,BESPOKE CAP ACQUISITION CORP,WT 16-AUG-2027,EQUITIES,CAD,0.765902,USD,39400,3925.87,2967.75,0.953125,0.73,37553.11,28762,0,0,37553.11,0,,33678.27,25794.25,-51.03,33627.24,,CA0863441162,BKZL405,86344116,,YVRF9001002,USD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBMJ71D5,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - FINANCIALS SERVICES,EQUITIES - CANADA - FINANCIALS SERVICES - REAL ESTATE,DREAM GLOBAL REIT,UNIT,EQUITIES,CAD,1,CAD,586300,9724434.62,9724434.62,16.71,16.71,9797073,9797073,0,0,9797073,0,,72638.38,72638.38,0,72638.38,,CA26154A1066,BMJ71D5,26154A106,DRG-U,YVRF9001002,CAD,REIT,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBN60CQ1,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - MATERIALS,EQUITIES - CANADA - MATERIALS - MATERIALS,OSISKO GOLD ROYALTIES LTD,.,EQUITIES,CAD,1,CAD,-2819,-41674.99,-41674.99,12.41,12.41,-34983.79,-34983.79,0,0,-34983.79,0,,6691.2,6691.2,0,6691.2,,CA68827L1013,BN60CQ4,68827L101,,YVRF9001002,CAD,,,1,,,0
975690017,VERTEX LIQUID ALTERN FUND,M,975590017,VERTEX LIQUID ALTERN FUND,10/28/2019,NCBYN2G98,CA,CANADA,EQUITIES,EQUITIES - CANADA,EQUITIES - CANADA - CONSUMER SERVICES,EQUITIES - CANADA - CONSUMER SERVICES - AUTOMOBILES & COMPONENTS,WESTJET AIRLINES LTD,VARIABLE VTG AND VTG,EQUITIES,CAD,1,CAD,12600,386933.72,386933.72,30.6,30.6,385560,385560,0,0,385560,0,,-1373.72,-1373.72,0,-1373.72,,CA9604105044,BYN2G91,960410504,WJAFF,YVRF9001002,CAD,,,1,,,0
